zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
85260,single_family,1991.0,815075.0,815068.0,1.0,2020.0,403.5,2.0,3.0,3.0,2.0,2.0,2.0,"Located in the heart of Scottsdale, just steps from the Witte Stables Ranch and minutes from the Loop. The inviting floor plan features a spacious ground-floor primary suite with dual closets and soaring 9+ foot ceilings."
85024,single_family,2025.0,874271.0,869820.0,0.9949,2830.0,307.36,2.0,5.0,3.0,3.0,3.0,2.0,"The Ridge at Stone Butte-Now Pre-Selling is a new gated community. The community features greenbelts, bocce ball, playgrounds, walking paths throughout and gated."
86004,single_family,1960.0,369917.0,370084.0,1.0005,360.0,1028.01,1.0,3.0,2.0,1.0,1.0,,COMPS ONLY
85719,single_family,1923.0,639932.0,615089.0,0.9612,2720.0,226.14,1.0,6.0,4.0,4.0,4.0,,"The updated main home features 4 bedrooms and 2 baths with modern upgrades while preserving the classic character. A detached 2-bedroom guesthouse with private entrance and alley access offers excellent rental or multi-generational living opportunities. Spacious lot, outdoor living areas, and prime central location make this a fabulous find."
86320,single_family,2003.0,314946.0,260083.0,0.8258,1080.0,240.82,,2.0,1.0,1.0,1.0,1.0,"Off-grid cottage offers 2 bedrooms and 1 bath, powered by solar with propane and hauled water. Features include a detached garage, large workshop, and multiple storage sheds. Peaceful setting with abundant privacy, yet conveniently located just 20 minutes from Ash Fork."
85138,single_family,2002.0,300080.0,299922.0,0.9995,2340.0,128.17,2.0,4.0,3.0,2.0,2.0,2.0,"The SUPRA was hanged on the front door behind the screen door. Buyers to verified all facts & measurements, Property Sold in AS IS Conditions with NO SPDS or CLUE Report."
85205,single_family,1987.0,489878.0,460050.0,0.9391,1880.0,244.71,1.0,4.0,2.0,2.0,2.0,2.0,"Spacious 4BR 2BA on oversized lot with extra large RV gate and NO HOA!! Open floorplan with many upgrades. Large remolded kitchen with butcher bock countertops and breakfast nook with French doors that open to the backyard, formal dining room, inside laundry, open family room."
85037,single_family,1993.0,390052.0,362582.0,0.9296,1770.0,204.85,2.0,4.0,3.0,3.0,3.0,2.0,"Beautiful 2-story home features 4 bedrooms and 3 bathrooms, a private pool, and no HOA. Spacious layout, perfect for entertaining, and priced to sell."
85323,single_family,2005.0,384921.0,384919.0,1.0,1700.0,226.42,1.0,4.0,2.0,2.0,2.0,2.0,"The 4-bedroom, 2-bath home offers 1,701 sq ft of comfortable, pet-friendly living in a prime location. The spacious, open layout features tile flooring throughout, creating a modern and easy-to-maintain space."
85645,single_family,1974.0,,168929.0,,1220.0,138.47,1.0,,0.0,,,2.0,
85350,single_family,2006.0,669961.0,669962.0,1.0,3590.0,186.62,,5.0,4.0,3.0,3.0,3.0,"The 5-bedroom, 4-bathroom home offers over 3, 500 square feet of living space with soaring 10-foot ceilings. The expansive kitchen features granite countertops, backsplash, built-in wine rack, and a large pantry for all your storage needs."
85215,single_family,1998.0,529050.0,520099.0,0.9831,1870.0,278.13,1.0,4.0,2.0,2.0,2.0,2.0,"The kitchen is a chef's dream with all stainless steel appliances, an accent backsplash, and a functional kitchen island. The primary bathroom is a sanctuary with a separate tub and shower, and double sinks for added convenience. Outside, you'll find low maintenance landscaping, a covered patio perfect for entertaining."
85207,single_family,2000.0,469882.0,454931.0,0.9682,1580.0,287.93,1.0,3.0,2.0,2.0,2.0,3.0,"The open floor plan flows seamlessly from living to dining to kitchen, making the space ideal for both everyday living and entertaining. Vaulted ceilings extend throughout the entire home, creating an expansive feel that truly lives larger than the square footage."
85607,single_family,1900.0,,45063.0,,1140.0,39.53,1.0,,0.0,,,,
85323,single_family,2023.0,,519914.0,,1820.0,285.67,,,0.0,,,,
85041,single_family,1961.0,315072.0,323926.0,1.0281,1000.0,323.93,1.0,3.0,2.0,2.0,2.0,1.0,"South Phoenix, Arizona, home features a one-car garage and a two-bedroom, three-bed, two-bath home. The backyard includes a gate for vehicle access-perfect for parking a car, an RV, a trailer, or equipment."
85253,single_family,2025.0,12495061.0,12299922.0,0.9844,7170.0,1715.47,1.0,6.0,9.0,6.0,6.0,4.0,"Designed by PHX Architecture, this extraordinary new-build is a striking expression of desert modern luxury. The property spans approximately 7,170 square feet across the main residence and guest house, offering a seamless blend of privacy, scale, and sophistication."
85387,single_family,2025.0,420046.0,420073.0,1.0001,2000.0,210.04,1.0,4.0,3.0,3.0,3.0,2.0,"The new floor plan includes 42'' cabinets, backsplash, matte black hardware and fixtures. Electrical upgrades include 8 ft interior doors, laundry room cabinets, our smart home system and MANY more."
85323,single_family,2004.0,275073.0,275068.0,1.0,1490.0,184.61,1.0,3.0,2.0,2.0,2.0,2.0,"Electric is on, Water will NOT be turned. POF required required. POF needed to be turned."
85120,single_family,2026.0,896357.0,850057.0,0.9483,3260.0,260.75,1.0,4.0,4.0,3.0,3.0,4.0,"10,048 SF homesite with 4 beds, 3.5 baths, study, flexible tv room and 4 car garage. 2x6 construction and extensive new home warranty."
86401,single_family,2000.0,217800.0,209942.0,0.9639,1080.0,194.39,1.0,3.0,2.0,1.0,2.0,1.0,"3-bedroom, 2-bath home with a 2-car garage located in the heart of Kingman. Nestled in a well-maintained neighborhood, this home offers privacy with walled front and back yards."
86409,single_family,2026.0,296426.0,296597.0,1.0006,1470.0,201.77,1.0,3.0,2.0,2.0,2.0,2.0,"Desert Rose 1472 2-Car features an open floor plan, split bedrooms, granite countertops, an inside laundry room, and a walk-in closet. Exterior features include a tile roof, and front yard landscaping with an automatic watering system."
85342,single_family,1978.0,275100.0,275075.0,0.9999,1620.0,169.8,1.0,3.0,2.0,2.0,2.0,1.0,"Tucked away on a generous -acre corner lot, this move-in ready, energy-efficient home offers something you don't often find-a peaceful country feel with everyday convenience. With 3 bedrooms and 2 baths, the home feels inviting and efficient, while still offering room to breathe."
86320,single_family,1963.0,172406.0,172571.0,1.001,2490.0,69.31,,3.0,1.0,1.0,1.0,,"The 6 acre parcel has 2wd access, on-grid electricity, fully fenced and sits on the border of the Kaibab National Forest - Unit 10. Seller may finance with 8.9% interest with monthly payment of [PRICE REDACTED] for 5 years."
85650,single_family,2021.0,,455066.0,,2790.0,163.11,,,0.0,,,,
85142,single_family,2004.0,,759914.0,,4320.0,175.91,2.0,,0.0,,,3.0,
85345,single_family,1940.0,,325096.0,,670.0,485.22,1.0,,0.0,,,2.0,
85303,single_family,1979.0,,399089.0,,2010.0,198.55,1.0,,0.0,,,2.0,
85297,single_family,2011.0,2194946.0,2195077.0,1.0001,4150.0,528.93,1.0,5.0,6.0,5.0,5.0,4.0,"Weston Ranch estate in Gilbert, Arizona, is a sprawling lot-designed for effortless entertaining and elevated everyday living."
85345,single_family,1983.0,,249926.0,,1770.0,141.2,1.0,,0.0,,,2.0,
85118,single_family,2001.0,589834.0,579906.0,0.9832,2490.0,232.89,2.0,4.0,3.0,2.0,2.0,2.0,The Canyon Golf Resort is located just 35 minutes from Sky Harbor Airport and 20 minutes from Mesa Gateway Airport and San Tan Village Shopping & Dining.
85119,single_family,2007.0,824950.0,845043.0,1.0244,2710.0,311.82,1.0,3.0,3.0,2.0,2.0,5.0,"The interior of the home features soaring 12'ft ceilings, rich woodwork including stunning beams throughout, custom juniper mantels above the fireplaces, 8' alder doors & alder cabinets."
85142,single_family,2025.0,898494.0,836931.0,0.9315,2530.0,330.8,1.0,3.0,3.0,3.0,3.0,4.0,"Beautifully designed Sequoia Plan w/ 4 car garage. Also includes Spa Shower, Tankless Water Heater, Service Garage Door, Atrium Door to patio."
85296,single_family,2023.0,715062.0,705099.0,0.9861,2380.0,296.26,1.0,4.0,3.0,3.0,3.0,3.0,"Warner Meadows is prized for its unbeatable location, placing you just minutes from all that Gilbert has to offer. The 4-bedroom, 3-bathroom residence offers a thoughtfully designed open-concept floor plan with exceptional functionality and modern finishes throughout."
86403,single_family,2006.0,539950.0,530092.0,0.9817,1800.0,294.5,1.0,4.0,3.0,3.0,3.0,2.0,"The rear yard has been completely hardscaped with pavers, gazebos, jacuzzi and fire pit to sit and enjoy our colorful sunsets over the Lake. Main Home features 3 bedrooms, 2 baths, open floor plan to the rear kitchen plus a completely separate Casita with private access."
86404,single_family,2022.0,1895084.0,1774907.0,0.9366,3000.0,591.64,1.0,2.0,3.0,1.0,3.0,4.0,"The Refuge is located on the 8th fairway, just minutes from the Iron Wolf Golf & Country Club. The home has a private pool and spa, expansive patio areas and dramatic sunset views."
86305,single_family,2002.0,,599948.0,,1920.0,312.47,1.0,,0.0,,,,
85028,single_family,1971.0,,400056.0,,1540.0,259.78,1.0,,0.0,,,2.0,
86323,single_family,1957.0,,350065.0,,1770.0,197.78,1.0,,0.0,,,,
85258,single_family,2008.0,2450086.0,2379912.0,0.9714,4370.0,544.6,1.0,5.0,5.0,4.0,4.0,3.0,"The open floorplan includes a office/den plus 5 bedrooms all with walk in closets and attached bathrooms. Located near shopping, restaurants, schools and close to the 101 Freeway."
86314,single_family,2005.0,575067.0,595053.0,1.0348,2480.0,239.94,,4.0,3.0,3.0,3.0,3.0,"The corner lot spans 0.24 acres and includes a 3 car garage with extra parking. The 4 bed, 3 bath residence features a split floor plan and a bonus room ideal for an office, nursery, or gym."
85351,single_family,1974.0,940056.0,874946.0,0.9307,3990.0,219.28,1.0,3.0,3.0,3.0,3.0,2.0,"The Southwest Territorial Home on Dawn Lake is the one for you. The home features 2'' Echo Canyon flagstone and knotty pine flooring throughout. The spacious kitchen includes matching appliances, rich knotty alder cabinetry, a tile backsplash, Caesarstone countertops."
85140,single_family,2007.0,1079940.0,1060051.0,0.9816,4820.0,219.93,1.0,6.0,4.0,3.0,3.0,3.0,"The 1.25-acre lot of irrigated horse property is in the heart of San Tan Valley with no HOA. The ground floor is 3,099 sq. ft. with 3.5 bathrooms, a spacious basement, multiple large hallway closets, 8 ft doors and over 4,800 sq.ft."
85144,single_family,2024.0,1975082.0,1875059.0,0.9494,3280.0,571.66,1.0,4.0,4.0,3.0,3.0,3.0,"CUSTOM 4 bedroom, 3.5 bath Luxury Home sits on a 3.3 acre lot. The main suite has a private door that leads out to the patio. The entire property is fenced with no climb fencing."
85308,single_family,1997.0,558914.0,564904.0,1.0107,2150.0,262.75,2.0,4.0,3.0,3.0,3.0,2.0,The Great Room is located on a premium lot with a view fence to green space behind the home. The Kitchen is both spacious and beautiful featuring all of the amenities of a true chef's kitchen.
85375,single_family,2005.0,759063.0,769914.0,1.0143,2780.0,276.95,1.0,2.0,3.0,2.0,2.0,3.0,Figueroa Golf Home in Guarded Gated Corte Bella showcases unparalleled mountain views and unforgettable sunsets.
85710,single_family,1962.0,315068.0,320086.0,1.0159,1410.0,227.01,1.0,3.0,2.0,1.0,2.0,2.0,"The east Tucson home features an updated kitchen with granite countertops, soft-close drawers, and pull-out shelves. The home has double windows with opening security screens, ducts were sealed-an energy audit shows an impressive 97% efficiency."
85901,single_family,2025.0,,442564.0,,1330.0,332.75,1.0,,0.0,,,,
86315,single_family,2018.0,719907.0,699919.0,0.9722,2200.0,318.14,,3.0,3.0,3.0,3.0,3.0,"The Summit floor plan showcases quality 2x6 construction, spray-foam insulation, a post-tension slab, and an extended three-car garage with an epoxy finish. The RV pad includes full hook-ups and gated access, and the community allows one outbuilding per lot."
86303,single_family,1993.0,674971.0,650089.0,0.9631,2600.0,250.03,,3.0,3.0,3.0,3.0,6.0,"The main home features 3 bedrooms and 3 baths on the main level, plus a spacious loft upstairs with 2 bonus bedrooms. Upgrades include solar panels, a metal roof, newer siding, updated windows, and a 2,500-gallon water tank."
85138,single_family,2024.0,,343072.0,,1600.0,214.42,1.0,,0.0,,,,
85086,single_family,2005.0,,955093.0,,5910.0,161.61,2.0,,0.0,,,4.0,
85602,single_family,1984.0,,175079.0,,1570.0,111.52,1.0,,0.0,,,,
85383,single_family,2016.0,674922.0,669934.0,0.9926,3500.0,191.41,2.0,5.0,5.0,4.0,4.0,3.0,"Vistancia Village has a 5 bed, 4.5 bath residence with a 3-car tandem garage and a paver driveway. The chef's kitchen is comprised of ample cabinetry w/crown moulding, granite counters, tile backsplash and tile backs plash."
85207,single_family,2002.0,849059.0,825082.0,0.9718,3430.0,240.55,2.0,4.0,4.0,4.0,4.0,3.0,"The well-designed floor plan features four bedrooms and four bathrooms, including a main-level bedroom with full bath. Upstairs, the expansive primary suite serves as a private sanctuary, complete with a secluded balcony."
85215,single_family,2001.0,,521463.0,,2510.0,207.75,1.0,,0.0,,,3.0,
85142,single_family,2015.0,774925.0,790092.0,1.0196,2560.0,308.63,1.0,3.0,3.0,2.0,2.0,3.0,"The property is located in the highly sought-after Hastings Farms community in Queen Creek, Arizona. It is located on an approximately 14,000 square foot lot backing to the Queen Creek Wash. The backyard is the standout feature and is designed for both entertaining and everyday enjoyment."
85086,single_family,2005.0,505090.0,504925.0,0.9997,1830.0,275.92,1.0,4.0,2.0,2.0,2.0,2.0,Beautifully remodeled Holiday model located on a corner lot in the award-winning Anthem Parkside community.
85302,single_family,1972.0,,264920.0,,1700.0,155.84,1.0,,0.0,,,2.0,
85638,single_family,1906.0,,216901.0,,2300.0,94.3,1.0,,0.0,,,,
85304,single_family,1980.0,,330088.0,,1920.0,171.92,1.0,,0.0,,,2.0,
85332,single_family,1983.0,,269925.0,,1580.0,170.84,1.0,,0.0,,,,
85340,single_family,1989.0,,600064.0,,3550.0,169.03,2.0,4.0,0.0,3.0,3.0,2.0,
85365,single_family,2001.0,,1175096.0,,3760.0,312.53,1.0,4.0,3.0,3.0,3.0,,
86404,single_family,2006.0,589063.0,580099.0,0.9848,1550.0,374.26,1.0,3.0,2.0,2.0,3.0,3.0,"Beautiful cul-de-sac RV garage home on a rare ALL WALLED in.41-ACRE LOT with TONS of parking, upgrades, and extensive PRIVATE outdoor living."
85050,single_family,2011.0,920090.0,900053.0,0.9782,3510.0,256.43,2.0,5.0,3.0,2.0,2.0,3.0,The home boasts a large entryway which is open and airy that flows into a large grand formal area with soaring ceilings and natural light. The kitchen is absolutely breathtaking as it has a large kitchen island with plenty of cabinet space.
85143,single_family,2026.0,609548.0,609541.0,1.0,2170.0,280.89,1.0,4.0,3.0,3.0,3.0,3.0,"Bella Vista Farms is a beautiful, growing, master-planned community in San Tan Valley, AZ. Residents enjoy an amenity-rich lifestyle with a swimming pool, picnic area, splash park, playground, multiple sport courts, and a spacious greenbelt."
